user_id,lat,lon,weather_id,weather_main,weather_description,weather_icon,base,temperature,feels_like,temp_min,temp_max,pressure,humidity,sea_level,grnd_level,visibility,wind,wind_deg,wind_gust,rain,clouds,dt,sys,timezone,id,name,cod
9,48.8,102.9,803,Clouds,broken clouds,04n,stations,281.72,281.35,281.72,281.72,1016,67,1016.0,845.0,10000,1.34,97,1.45,,{'all': 82},1716572900,1716641727,28800,2030368,Hüremt,200
5,49.3,103.4,500,Rain,light rain,10n,stations,280.86,280.86,280.86,280.86,1017,65,1017.0,865.0,10000,0.68,319,0.71,{'1h': 0.56},{'all': 83},1716572900,1716641731,28800,2032252,Bugat,200
4,49.8,103.9,803,Clouds,broken clouds,04n,stations,279.21,278.36,279.21,279.21,1017,70,1017.0,853.0,10000,1.46,340,1.42,,{'all': 80},1716572901,1716641739,28800,2030208,Ingettolgoy,200
5,50.3,104.4,803,Clouds,broken clouds,04n,stations,277.78,276.62,277.78,277.78,1018,63,1018.0,849.0,10000,1.54,311,1.46,,{'all': 77},1716572902,1716641751,28800,2027478,Armak,200
8,50.8,104.9,803,Clouds,broken clouds,04n,stations,278.74,276.5,278.74,278.74,1019,39,1019.0,875.0,10000,2.81,342,3.53,,{'all': 67},1716572902,1716641765,28800,2027478,Armak,200
10,51.3,105.4,801,Clouds,few clouds,02n,stations,277.06,275.85,277.06,277.06,1019,33,1019.0,860.0,10000,1.5,312,1.81,,{'all': 14},1716572904,1716641784,28800,2018038,Pereyëmnaya,200
6,51.8,105.9,800,Clear,clear sky,01n,stations,280.11,278.44,280.11,280.11,1019,49,1019.0,965.0,10000,2.41,188,2.31,,{'all': 2},1716572905,1716641806,28800,2052158,Manturikha,200
7,52.3,106.4,801,Clouds,few clouds,02n,stations,277.85,276.5,277.85,277.85,1019,65,1019.0,965.0,10000,1.7,207,1.78,,{'all': 14},1716572906,1716641833,28800,2023427,Istok,200
7,52.8,106.9,803,Clouds,broken clouds,04n,stations,277.85,275.17,277.85,277.85,1019,68,1019.0,965.0,10000,3.17,221,3.24,,{'all': 82},1716572907,1716641864,28800,2022143,Khuzhir,200
8,53.3,107.4,803,Clouds,broken clouds,04n,stations,281.27,280.14,281.27,281.27,1018,45,1018.0,964.0,10000,2.01,248,2.47,,{'all': 64},1716572909,1716641899,28800,2022143,Khuzhir,200
6,53.8,107.9,803,Clouds,broken clouds,04n,stations,280.84,280.84,280.84,280.84,1018,46,1018.0,955.0,10000,1.01,290,1.24,,{'all': 78},1716572911,1716641939,28800,2021532,Krestovo,200
3,54.3,108.4,802,Clouds,scattered clouds,03n,stations,273.07,273.07,273.07,273.07,1017,41,1017.0,815.0,10000,0.72,285,1.36,,{'all': 46},1716572912,1716641985,28800,2013986,Ust'-Barguzin,200
8,54.8,108.9,801,Clouds,few clouds,02n,stations,282.24,280.75,282.24,282.24,1017,42,1017.0,964.0,10000,2.72,342,2.65,,{'all': 18},1716572913,1716642036,28800,2016910,Severobaykal'sk,200
5,55.3,109.4,800,Clear,clear sky,01n,stations,276.43,274.64,276.43,276.43,1018,62,1018.0,964.0,10000,1.89,350,1.99,,{'all': 1},1716572914,1716642093,28800,2016910,Severobaykal'sk,200
4,55.8,109.9,800,Clear,clear sky,01n,stations,281.5,281.5,281.5,281.5,1018,46,1018.0,964.0,10000,0.86,122,1.32,,{'all': 0},1716572916,1716642156,28800,2022129,Kichera,200
5,80.9616,85.3639,600,Snow,light snow,13n,stations,267.05,260.05,267.05,267.05,989,93,989.0,989.0,234,11.2,207,15.28,,{'all': 98},1716572917,0,21600,0,,200
4,30.2442,85.5378,802,Clouds,scattered clouds,03n,stations,280.68,278.94,280.68,280.68,1007,48,1007.0,561.0,10000,2.64,218,3.6,,{'all': 42},1716572918,1716642653,28800,1281564,Chagla,200
4,26.85,75.95,721,Haze,haze,50n,stations,309.34,311.98,309.34,309.34,1003,38,,,4000,3.6,70,,,{'all': 20},1716572919,1716558099,19800,1268000,Kānota,200
5,26.85,80.95,721,Haze,haze,50n,stations,307.2,312.35,307.2,307.2,1000,52,,,5000,1.54,40,,,{'all': 42},1716572920,1716556898,19800,1264733,Lucknow,200
9,24.7415,84.7681,721,Haze,haze,50n,stations,307.12,313.26,307.12,307.12,1001,55,,,3500,2.06,60,,,{'all': 20},1716572922,1716555735,19800,1259060,Rafiganj,200
7,77.9366,77.9366,804,Clouds,overcast clouds,04n,stations,267.93,260.93,267.93,267.93,996,87,996.0,996.0,10000,10.37,216,14.99,,{'all': 100},1716572924,0,25200,0,,200
7,77.9366,79.9366,804,Clouds,overcast clouds,04n,stations,267.65,260.65,267.65,267.65,997,89,997.0,997.0,10000,10.35,213,15.4,,{'all': 100},1716572925,0,18000,0,,200
9,78.9366,78.9366,600,Snow,light snow,13n,stations,266.43,259.43,266.43,266.43,994,88,994.0,994.0,4034,9.13,222,13.72,,{'all': 100},1716572926,0,25200,0,,200
5,79.9366,79.9366,600,Snow,light snow,13n,stations,266.68,259.68,266.68,266.68,991,93,991.0,991.0,294,9.94,220,13.47,,{'all': 100},1716572927,0,25200,0,,200
8,80.9366,80.9366,804,Clouds,overcast clouds,04n,stations,266.6,259.6,266.6,266.6,987,94,987.0,987.0,488,8.01,215,12.19,,{'all': 95},1716572928,0,25200,0,,200
5,26.8,80.9,721,Haze,haze,50n,stations,307.14,312.21,307.14,307.14,1000,52,,,5000,1.54,40,,,{'all': 42},1716572929,1716556904,19800,1274589,Charbagh,200
6,36.7631,-47.2208,802,Clouds,scattered clouds,03d,stations,293.53,293.58,293.53,293.53,1020,75,1020.0,1020.0,10000,4.0,209,4.05,,{'all': 50},1716572930,1716589007,-10800,0,,200
3,36.6631,-47.3208,802,Clouds,scattered clouds,03d,stations,293.52,293.6,293.52,293.52,1020,76,1020.0,1020.0,10000,3.79,204,3.89,,{'all': 41},1716572932,1716589015,-10800,0,,200
4,36.5631,-47.4208,802,Clouds,scattered clouds,03d,stations,293.48,293.55,293.48,293.48,1020,76,1020.0,1020.0,10000,3.63,200,3.73,,{'all': 29},1716572933,1716589024,-10800,0,,200
8,36.4631,-47.5208,801,Clouds,few clouds,02d,stations,293.43,293.52,293.43,293.43,1020,77,1020.0,1020.0,10000,3.62,196,3.71,,{'all': 24},1716572934,1716589033,-10800,0,,200
6,36.3631,-47.6208,802,Clouds,scattered clouds,03d,stations,293.43,293.55,293.43,293.43,1020,78,1020.0,1020.0,10000,3.8,192,4.01,,{'all': 35},1716572935,1716589042,-10800,0,,200
9,36.2631,-47.7208,802,Clouds,scattered clouds,03d,stations,293.43,293.6,293.43,293.43,1020,80,1020.0,1020.0,10000,3.96,189,4.27,,{'all': 39},1716572936,1716589051,-10800,0,,200
3,36.1631,-47.8208,802,Clouds,scattered clouds,03d,stations,293.47,293.65,293.47,293.47,1020,80,1020.0,1020.0,10000,4.11,184,4.42,,{'all': 32},1716572936,1716589059,-10800,0,,200
7,36.0631,-47.9208,801,Clouds,few clouds,02d,stations,293.51,293.72,293.51,293.51,1020,81,1020.0,1020.0,10000,4.26,180,4.58,,{'all': 21},1716572938,1716589068,-10800,0,,200
9,35.9631,-48.0208,800,Clear,clear sky,01d,stations,293.55,293.76,293.55,293.55,1019,81,1019.0,1019.0,10000,4.37,176,4.72,,{'all': 9},1716572939,1716589077,-10800,0,,200
5,35.8631,-48.1208,800,Clear,clear sky,01d,stations,293.59,293.83,293.59,293.59,1019,82,1019.0,1019.0,10000,4.45,173,4.78,,{'all': 5},1716572939,1716589087,-10800,0,,200
3,35.7631,-48.2208,800,Clear,clear sky,01d,stations,293.63,293.87,293.63,293.63,1019,82,1019.0,1019.0,10000,4.58,169,4.88,,{'all': 3},1716572940,1716589096,-10800,0,,200
1,35.6631,-48.3208,800,Clear,clear sky,01d,stations,293.69,293.97,293.69,293.69,1019,83,1019.0,1019.0,10000,4.78,167,5.06,,{'all': 2},1716572942,1716589105,-10800,0,,200
8,35.5631,-48.4208,800,Clear,clear sky,01d,stations,293.73,294.04,293.73,293.73,1019,84,1019.0,1019.0,10000,5.03,165,5.35,,{'all': 2},1716572943,1716589114,-10800,0,,200
10,35.4631,-48.5208,800,Clear,clear sky,01d,stations,293.76,294.12,293.76,293.76,1019,86,1019.0,1019.0,10000,5.28,163,5.65,,{'all': 3},1716572943,1716589123,-10800,0,,200
5,35.3631,-48.6208,800,Clear,clear sky,01d,stations,293.84,294.24,293.84,293.84,1019,87,1019.0,1019.0,10000,5.42,161,5.84,,{'all': 8},1716572944,1716589132,-10800,0,,200
5,35.2631,-48.7208,801,Clouds,few clouds,02d,stations,293.92,294.35,293.92,293.92,1019,88,1019.0,1019.0,10000,5.6,159,6.05,,{'all': 13},1716572945,1716589142,-10800,0,,200
8,35.1631,-48.8208,801,Clouds,few clouds,02d,stations,293.97,294.41,293.97,293.97,1019,88,1019.0,1019.0,10000,5.46,160,5.98,,{'all': 21},1716572946,1716589151,-10800,0,,200
5,35.0631,-48.9208,801,Clouds,few clouds,02d,stations,294.01,294.45,294.01,294.01,1019,88,1019.0,1019.0,10000,5.17,164,5.78,,{'all': 24},1716572947,1716589161,-10800,0,,200
7,34.9631,-49.0208,801,Clouds,few clouds,02d,stations,294.04,294.51,294.04,294.04,1019,89,1019.0,1019.0,10000,4.88,171,5.56,,{'all': 23},1716572947,1716589170,-10800,0,,200
6,34.8631,-49.1208,802,Clouds,scattered clouds,03d,stations,294.03,294.52,294.03,294.03,1019,90,1019.0,1019.0,10000,4.74,179,5.44,,{'all': 31},1716572948,1716589179,-10800,0,,200
8,34.7631,-49.2208,803,Clouds,broken clouds,04d,stations,293.96,294.47,293.96,293.96,1019,91,1019.0,1019.0,10000,4.63,187,5.32,,{'all': 51},1716572949,1716589189,-10800,0,,200
5,34.6631,-49.3208,803,Clouds,broken clouds,04d,stations,293.91,294.42,293.91,293.91,1019,91,1019.0,1019.0,10000,4.4,194,5.17,,{'all': 71},1716572951,1716589199,-10800,0,,200
9,34.5631,-49.4208,804,Clouds,overcast clouds,04d,stations,293.91,294.42,293.91,293.91,1019,91,1019.0,1019.0,10000,4.27,201,5.09,,{'all': 87},1716572951,1716589208,-10800,0,,200
1,34.4631,-49.5208,804,Clouds,overcast clouds,04d,stations,293.94,294.42,293.94,293.94,1019,90,1019.0,1019.0,10000,4.23,204,5.09,,{'all': 97},1716572952,1716589218,-10800,0,,200
8,34.3631,-49.6208,804,Clouds,overcast clouds,04d,stations,293.98,294.47,293.98,293.98,1019,90,1019.0,1019.0,10000,4.24,204,5.13,,{'all': 96},1716572954,1716589227,-10800,0,,200
9,34.2631,-49.7208,804,Clouds,overcast clouds,04d,stations,294.02,294.51,294.02,294.02,1019,90,1019.0,1019.0,10000,4.27,204,5.26,,{'all': 99},1716572954,1716589237,-10800,0,,200
7,34.1631,-49.8208,804,Clouds,overcast clouds,04d,stations,294.07,294.57,294.07,294.07,1019,90,1019.0,1019.0,10000,4.68,200,5.69,,{'all': 100},1716572955,1716589247,-10800,0,,200
6,34.0631,-49.9208,804,Clouds,overcast clouds,04d,stations,294.11,294.61,294.11,294.11,1019,90,1019.0,1019.0,10000,5.11,198,6.08,,{'all': 100},1716572956,1716589257,-10800,0,,200
8,33.9631,-50.0208,804,Clouds,overcast clouds,04d,stations,294.14,294.67,294.14,294.14,1019,91,1019.0,1019.0,10000,5.43,197,6.37,,{'all': 100},1716572956,1716589267,-10800,0,,200
4,33.8631,-50.1208,804,Clouds,overcast clouds,04d,stations,294.16,294.69,294.16,294.16,1019,91,1019.0,1019.0,10000,5.6,198,6.68,,{'all': 100},1716572960,1716589276,-10800,0,,200
4,33.7631,-50.2208,804,Clouds,overcast clouds,04d,stations,294.22,294.76,294.22,294.22,1018,91,1018.0,1018.0,10000,5.83,197,7.1,,{'all': 100},1716572961,1716589286,-10800,0,,200
2,33.6631,-50.3208,804,Clouds,overcast clouds,04d,stations,294.25,294.79,294.25,294.25,1018,91,1018.0,1018.0,10000,5.99,200,7.28,,{'all': 100},1716572962,1716589296,-10800,0,,200
5,33.5631,-50.4208,804,Clouds,overcast clouds,04d,stations,294.25,294.79,294.25,294.25,1018,91,1018.0,1018.0,10000,6.08,205,7.28,,{'all': 100},1716572962,1716589306,-10800,0,,200
4,33.4631,-50.5208,804,Clouds,overcast clouds,04d,stations,294.21,294.77,294.21,294.21,1018,92,1018.0,1018.0,10000,6.16,211,7.2,,{'all': 100},1716572964,1716589316,-10800,0,,200
2,33.3631,-50.6208,804,Clouds,overcast clouds,04d,stations,294.16,294.72,294.16,294.16,1018,92,1018.0,1018.0,10000,6.16,211,7.33,,{'all': 100},1716572965,1716589326,-10800,0,,200
9,33.2631,-50.7208,500,Rain,light rain,10d,stations,294.14,294.72,294.14,294.14,1018,93,1018.0,1018.0,10000,6.27,208,7.61,{'1h': 0.11},{'all': 100},1716572967,1716589337,-10800,0,,200
10,33.1631,-50.8208,500,Rain,light rain,10d,stations,294.12,294.73,294.12,294.12,1018,94,1018.0,1018.0,10000,6.37,206,7.91,{'1h': 0.39},{'all': 100},1716572967,1716589347,-10800,0,,200
10,33.0631,-50.9208,500,Rain,light rain,10d,stations,294.16,294.77,294.16,294.16,1018,94,1018.0,1018.0,10000,6.55,206,8.15,{'1h': 0.87},{'all': 100},1716572968,1716589357,-10800,0,,200
10,32.9631,-51.0208,501,Rain,moderate rain,10d,stations,294.24,294.89,294.24,294.24,1018,95,1018.0,1018.0,10000,6.77,208,8.23,{'1h': 1.27},{'all': 100},1716572970,1716589367,-10800,0,,200
4,32.8631,-51.1208,501,Rain,moderate rain,10d,stations,294.28,294.9,294.28,294.28,1018,94,1018.0,1018.0,10000,6.9,212,8.03,{'1h': 1.09},{'all': 100},1716572972,1716589377,-10800,0,,200
6,32.7631,-51.2208,500,Rain,light rain,10d,stations,294.32,294.95,294.32,294.32,1018,94,1018.0,1018.0,10000,7.02,215,7.83,{'1h': 0.81},{'all': 100},1716572973,1716589388,-10800,0,,200
6,32.6631,-51.3208,500,Rain,light rain,10d,stations,294.33,294.96,294.33,294.33,1018,94,1018.0,1018.0,10000,6.8,217,7.46,{'1h': 0.59},{'all': 100},1716572974,1716589398,-10800,0,,200
9,32.5631,-51.4208,500,Rain,light rain,10d,stations,294.33,294.96,294.33,294.33,1018,94,1018.0,1018.0,10000,6.49,216,6.98,{'1h': 0.44},{'all': 100},1716572975,1716589408,-10800,0,,200
5,32.4631,-51.5208,500,Rain,light rain,10d,stations,294.33,294.93,294.33,294.33,1018,93,1018.0,1018.0,10000,6.18,214,6.53,{'1h': 0.39},{'all': 100},1716572976,1716589419,-10800,0,,200
2,32.3631,-51.6208,500,Rain,light rain,10d,stations,294.48,295.07,294.48,294.48,1018,92,1018.0,1018.0,10000,6.11,196,6.53,{'1h': 0.15},{'all': 100},1716572978,1716589429,-10800,0,,200
3,32.2631,-51.7208,500,Rain,light rain,10d,stations,294.57,295.17,294.57,294.57,1018,92,1018.0,1018.0,10000,5.54,193,5.84,{'1h': 0.15},{'all': 100},1716572979,1716589440,-10800,0,,200
5,32.1631,-51.8208,500,Rain,light rain,10d,stations,294.69,295.3,294.69,294.69,1018,92,1018.0,1018.0,10000,5.24,198,5.55,{'1h': 0.21},{'all': 100},1716572980,1716589450,-10800,0,,200
9,32.0631,-51.9208,500,Rain,light rain,10d,stations,294.73,295.35,294.73,294.73,1018,92,1018.0,1018.0,10000,5.11,204,5.35,{'1h': 0.34},{'all': 100},1716572981,1716589461,-10800,0,,200
4,31.9631,-52.0208,500,Rain,light rain,10d,stations,294.72,295.33,294.72,294.72,1018,92,1018.0,1018.0,10000,5.1,204,5.24,{'1h': 0.41},{'all': 100},1716572982,1716589471,-10800,0,,200
8,31.8631,-52.1208,500,Rain,light rain,10d,stations,294.75,295.37,294.75,294.75,1018,92,1018.0,1018.0,10000,5.23,198,5.37,{'1h': 0.32},{'all': 100},1716572983,1716589482,-10800,0,,200
3,31.7631,-52.2208,500,Rain,light rain,10d,stations,294.72,295.33,294.72,294.72,1018,92,1018.0,1018.0,10000,5.39,192,5.56,{'1h': 0.31},{'all': 100},1716572984,1716589492,-10800,0,,200
2,31.6631,-52.3208,500,Rain,light rain,10d,stations,294.75,295.37,294.75,294.75,1018,92,1018.0,1018.0,10000,5.6,187,5.79,{'1h': 0.25},{'all': 100},1716572985,1716589503,-10800,0,,200
8,31.5631,-52.4208,500,Rain,light rain,10d,stations,294.87,295.5,294.87,294.87,1018,92,1018.0,1018.0,10000,5.52,184,5.61,{'1h': 0.2},{'all': 100},1716572986,1716589514,-10800,0,,200
2,31.4631,-52.5208,500,Rain,light rain,10d,stations,295.01,295.63,295.01,295.01,1018,91,1018.0,1018.0,10000,5.2,189,5.19,{'1h': 0.19},{'all': 100},1716572987,1716589524,-14400,0,,200
10,31.3631,-52.6208,500,Rain,light rain,10d,stations,295.0,295.59,295.0,295.0,1018,90,1018.0,1018.0,10000,5.08,204,4.97,{'1h': 0.18},{'all': 100},1716572987,1716589535,-14400,0,,200
9,31.2631,-52.7208,500,Rain,light rain,10d,stations,294.93,295.54,294.93,294.93,1018,91,1018.0,1018.0,10000,5.22,215,4.88,{'1h': 0.19},{'all': 100},1716572988,1716589546,-14400,0,,200
6,31.1631,-52.8208,501,Rain,moderate rain,10d,stations,294.8,295.4,294.8,294.8,1018,91,1018.0,1018.0,10000,4.41,202,4.37,{'1h': 1.18},{'all': 100},1716572989,1716589557,-14400,0,,200
10,31.0631,-52.9208,501,Rain,moderate rain,10d,stations,294.64,295.25,294.64,294.64,1018,92,1018.0,1018.0,10000,3.47,176,3.77,{'1h': 1.94},{'all': 100},1716572990,1716589568,-14400,0,,200
10,30.9631,-53.0208,501,Rain,moderate rain,10d,stations,294.51,295.16,294.51,294.51,1018,94,1018.0,1018.0,10000,2.7,151,3.01,{'1h': 2.42},{'all': 100},1716572990,1716589578,-14400,0,,200
3,30.8631,-53.1208,501,Rain,moderate rain,10d,stations,294.5,295.12,294.5,294.5,1018,93,1018.0,1018.0,10000,1.46,161,1.97,{'1h': 2.55},{'all': 100},1716572991,1716589589,-14400,0,,200
6,30.7631,-53.2208,501,Rain,moderate rain,10d,stations,294.42,295.03,294.42,294.42,1018,93,1018.0,1018.0,10000,0.2,147,0.76,{'1h': 2.12},{'all': 100},1716572992,1716589600,-14400,0,,200
1,30.6631,-53.3208,501,Rain,moderate rain,10d,stations,294.4,295.03,294.4,294.4,1018,94,1018.0,1018.0,10000,0.33,212,0.83,{'1h': 2.14},{'all': 100},1716572993,1716589611,-14400,0,,200
1,30.5631,-53.4208,501,Rain,moderate rain,10d,stations,294.36,294.99,294.36,294.36,1018,94,1018.0,1018.0,8173,0.46,229,0.77,{'1h': 2.41},{'all': 100},1716572993,1716589622,-14400,0,,200
9,30.4631,-53.5208,501,Rain,moderate rain,10d,stations,294.34,294.97,294.34,294.34,1018,94,1018.0,1018.0,7414,0.13,251,0.52,{'1h': 2.3},{'all': 100},1716572994,1716589633,-14400,0,,200
6,30.3631,-53.6208,501,Rain,moderate rain,10d,stations,294.41,295.05,294.41,294.41,1018,94,1018.0,1018.0,8022,0.41,86,0.83,{'1h': 1.9},{'all': 100},1716572995,1716589644,-14400,0,,200
3,30.2631,-53.7208,501,Rain,moderate rain,10d,stations,294.41,295.05,294.41,294.41,1018,94,1018.0,1018.0,6310,0.99,63,1.08,{'1h': 2.04},{'all': 100},1716572995,1716589655,-14400,0,,200
8,30.1631,-53.8208,501,Rain,moderate rain,10d,stations,294.49,295.13,294.49,294.49,1018,94,1018.0,1018.0,5960,0.88,66,1.08,{'1h': 2.2},{'all': 100},1716572996,1716589667,-14400,0,,200
10,30.0631,-53.9208,501,Rain,moderate rain,10d,stations,294.63,295.24,294.63,294.63,1019,92,1019.0,1019.0,10000,1.21,40,1.03,{'1h': 1.06},{'all': 100},1716572997,1716589678,-14400,0,,200
2,29.9631,-54.0208,500,Rain,light rain,10d,stations,294.84,295.44,294.84,294.84,1019,91,1019.0,1019.0,10000,1.58,29,1.39,{'1h': 0.76},{'all': 100},1716572998,1716589689,-14400,0,,200
4,29.8631,-54.1208,500,Rain,light rain,10d,stations,295.02,295.61,295.02,295.02,1019,90,1019.0,1019.0,10000,1.99,21,1.78,{'1h': 0.47},{'all': 100},1716572998,1716589700,-14400,0,,200
10,29.7631,-54.2208,500,Rain,light rain,10d,stations,295.16,295.74,295.16,295.16,1019,89,1019.0,1019.0,10000,2.31,16,2.06,{'1h': 0.32},{'all': 100},1716572999,1716589711,-14400,0,,200
10,29.6631,-54.3208,500,Rain,light rain,10d,stations,295.34,295.91,295.34,295.34,1018,88,1018.0,1018.0,10000,3.07,13,2.64,{'1h': 0.26},{'all': 100},1716573000,1716589723,-14400,0,,200
7,29.5631,-54.4208,500,Rain,light rain,10d,stations,295.58,296.15,295.58,295.58,1018,87,1018.0,1018.0,10000,3.87,12,3.28,{'1h': 0.2},{'all': 100},1716573001,1716589734,-14400,0,,200
4,29.4631,-54.5208,500,Rain,light rain,10d,stations,295.6,296.17,295.6,295.6,1018,87,1018.0,1018.0,10000,3.97,11,3.47,{'1h': 0.19},{'all': 100},1716573002,1716589745,-14400,0,,200
8,29.3631,-54.6208,500,Rain,light rain,10d,stations,295.96,296.54,295.96,295.96,1018,86,1018.0,1018.0,10000,4.1,12,3.49,{'1h': 0.16},{'all': 100},1716573005,1716589757,-14400,0,,200
6,29.2631,-54.7208,500,Rain,light rain,10d,stations,296.25,296.81,296.25,296.25,1018,84,1018.0,1018.0,10000,4.0,13,3.33,{'1h': 0.13},{'all': 100},1716573006,1716589768,-14400,0,,200
3,29.1631,-54.8208,804,Clouds,overcast clouds,04d,stations,296.52,297.05,296.52,296.52,1018,82,1018.0,1018.0,10000,3.97,12,3.31,,{'all': 100},1716573007,1716589779,-14400,0,,200
4,29.0631,-54.9208,804,Clouds,overcast clouds,04d,stations,296.83,297.34,296.83,296.83,1018,80,1018.0,1018.0,10000,4.03,12,3.35,,{'all': 100},1716573008,1716589791,-14400,0,,200
3,28.9631,-55.0208,804,Clouds,overcast clouds,04d,stations,297.0,297.5,297.0,297.0,1018,79,1018.0,1018.0,10000,4.03,13,3.21,,{'all': 100},1716573008,1716589802,-14400,0,,200
8,28.8631,-55.1208,804,Clouds,overcast clouds,04d,stations,297.36,297.85,297.36,297.36,1018,77,1018.0,1018.0,10000,3.65,14,2.79,,{'all': 100},1716573009,1716589814,-14400,0,,200
7,28.7631,-55.2208,804,Clouds,overcast clouds,04d,stations,297.44,297.96,297.44,297.44,1018,78,1018.0,1018.0,10000,3.7,15,2.83,,{'all': 100},1716573010,1716589825,-14400,0,,200
9,28.6631,-55.3208,804,Clouds,overcast clouds,04d,stations,297.45,298.0,297.45,297.45,1018,79,1018.0,1018.0,10000,3.76,16,2.98,,{'all': 100},1716573010,1716589837,-14400,0,,200
3,28.5631,-55.4208,804,Clouds,overcast clouds,04d,stations,297.57,298.1,297.57,297.57,1018,78,1018.0,1018.0,10000,3.11,12,2.65,,{'all': 100},1716573011,1716589849,-14400,0,,200
4,27.7631,-56.2208,500,Rain,light rain,10d,stations,298.56,299.14,298.56,298.56,1017,76,1017.0,1017.0,10000,1.97,231,2.07,{'1h': 0.19},{'all': 100},1716573012,1716589942,-14400,0,,200
2,56.3,110.4,801,Clouds,few clouds,02n,stations,277.87,277.87,277.87,277.87,1017,59,1017.0,878.0,10000,1.02,57,1.33,,{'all': 24},1716573013,1716642226,28800,2022129,Kichera,200
8,56.8,110.9,500,Rain,light rain,10n,stations,281.65,281.65,281.65,281.65,1017,73,1017.0,906.0,10000,1.15,146,1.17,{'1h': 0.22},{'all': 97},1716573013,1716642303,28800,2018813,Novyy Uoyan,200
6,57.3,111.4,500,Rain,light rain,10n,stations,280.49,280.49,280.49,280.49,1018,82,1018.0,929.0,10000,1.11,250,1.22,{'1h': 0.18},{'all': 42},1716573015,1716642388,28800,2018813,Novyy Uoyan,200
10,57.8,111.9,801,Clouds,few clouds,02n,stations,281.11,281.11,281.11,281.11,1017,65,1017.0,931.0,10000,1.18,218,1.16,,{'all': 23},1716573016,1716642481,28800,2020313,Mama,200
5,58.3,112.4,800,Clear,clear sky,01n,stations,285.26,284.17,285.26,285.26,1017,63,1017.0,974.0,10000,1.84,208,1.78,,{'all': 1},1716573017,1716642583,28800,2020313,Mama,200
10,58.8,112.9,800,Clear,clear sky,01n,stations,284.08,282.93,284.08,284.08,1016,65,1016.0,990.0,10000,1.73,146,1.71,,{'all': 2},1716573018,1716642695,28800,2020313,Mama,200
2,59.3,113.4,800,Clear,clear sky,01n,stations,280.29,278.87,280.29,280.29,1017,71,1017.0,931.0,10000,2.16,135,1.78,,{'all': 1},1716573018,1716642817,32400,2013375,Vitim,200
3,59.8,113.9,800,Clear,clear sky,01n,stations,283.75,282.56,283.75,283.75,1016,65,1016.0,981.0,10000,1.64,143,1.42,,{'all': 1},1716573019,1716642950,32400,2018069,Peleduy,200
2,60.3,114.4,800,Clear,clear sky,01n,stations,282.77,282.77,282.77,282.77,1016,60,1016.0,975.0,10000,1.16,145,1.1,,{'all': 0},1716573021,1716643096,32400,2020838,Lensk,200
5,60.8,114.9,800,Clear,clear sky,01n,stations,283.11,282.85,283.11,283.11,1015,55,1015.0,970.0,10000,1.41,172,1.35,,{'all': 2},1716573021,1716643256,32400,2020838,Lensk,200
6,61.3,115.4,802,Clouds,scattered clouds,03n,stations,284.46,283.0,284.46,284.46,1015,52,1015.0,979.0,10000,2.11,212,2.1,,{'all': 30},1716573022,1716643431,32400,2020838,Lensk,200
10,61.8,115.9,802,Clouds,scattered clouds,03n,stations,284.72,283.34,284.72,284.72,1015,54,1015.0,979.0,10000,2.51,208,3.08,,{'all': 32},1716573024,1716643623,32400,2015913,Suntar,200
4,62.3,116.4,802,Clouds,scattered clouds,03n,stations,285.09,284.04,285.09,285.09,1014,65,1014.0,990.0,10000,1.84,187,1.84,,{'all': 39},1716573024,1716643834,32400,2015913,Suntar,200
4,62.8,116.9,800,Clear,clear sky,01n,stations,285.34,284.31,285.34,285.34,1014,65,1014.0,995.0,10000,1.78,182,1.83,,{'all': 4},1716573025,1716644066,32400,2015913,Suntar,200
6,63.3,117.4,800,Clear,clear sky,01n,stations,285.07,283.96,285.07,285.07,1014,63,1014.0,990.0,10000,1.46,193,1.5,,{'all': 6},1716573026,1716644323,32400,2018735,Nyurba,200
4,63.8,117.9,800,Clear,clear sky,01n,stations,285.29,284.28,285.29,285.29,1014,66,1014.0,998.0,10000,1.15,190,1.17,,{'all': 9},1716573027,1716644608,32400,2028051,Akana,200
9,64.3,118.4,801,Clouds,few clouds,02n,stations,285.49,284.5,285.49,285.49,1014,66,1014.0,989.0,10000,1.74,183,1.72,,{'all': 11},1716573027,1716644926,32400,2028051,Akana,200
6,64.8,118.9,801,Clouds,few clouds,02n,stations,285.66,284.56,285.66,285.66,1014,61,1014.0,990.0,10000,1.79,175,1.75,,{'all': 15},1716573028,1716645284,32400,2028051,Akana,200
10,65.3,119.4,801,Clouds,few clouds,02n,stations,285.66,284.59,285.66,285.66,1014,62,1014.0,998.0,10000,1.52,186,1.54,,{'all': 22},1716573029,1716645690,32400,0,,200
5,65.8,119.9,801,Clouds,few clouds,02d,stations,285.34,284.26,285.34,285.34,1014,63,1014.0,991.0,10000,1.98,188,2.01,,{'all': 13},1716573030,1716646158,32400,0,,200
7,66.3,120.4,801,Clouds,few clouds,02d,stations,285.92,284.82,285.92,285.92,1013,60,1013.0,986.0,10000,2.5,183,2.46,,{'all': 15},1716573030,1716646706,32400,2012530,Zhigansk,200
3,66.8,120.9,801,Clouds,few clouds,02d,stations,285.88,284.51,285.88,285.88,1013,50,1013.0,984.0,10000,1.92,186,1.93,,{'all': 18},1716573031,1716647368,32400,2012530,Zhigansk,200
